epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,215.857,1.23019,1.06123,1.69466,0.91338,0.50432,0.78206,0.60357,1.04813,0.72966,1.63993,0.000731538,0.000731538,0.000731538
140,217.323,1.23818,1.09993,1.69248,0.71693,0.60375,0.59363,0.43876,1.02399,0.72615,1.62802,0.000728788,0.000728788,0.000728788
141,218.892,1.20204,1.02119,1.65887,0.70877,0.6221,0.81169,0.62665,1.02693,0.73599,1.6449,0.000726038,0.000726038,0.000726038
142,220.365,1.21015,1.02437,1.66369,0.65122,0.63407,0.78347,0.61064,1.03645,0.72303,1.62662,0.000723289,0.000723289,0.000723289
143,221.851,1.22305,1.03323,1.64379,0.88369,0.53712,0.60041,0.42985,1.05516,0.75702,1.65346,0.000720539,0.000720539,0.000720539
144,223.32,1.22379,1.02073,1.66832,0.66149,0.6267,0.7425,0.54704,1.06066,0.73787,1.65843,0.000717789,0.000717789,0.000717789
145,224.783,1.2121,1.05975,1.66601,0.6814,0.63909,0.81934,0.6469,0.99656,0.71512,1.6031,0.00071504,0.00071504,0.00071504
146,226.289,1.22879,1.07627,1.6928,0.71463,0.61698,0.86285,0.64224,1.06084,0.72437,1.65055,0.00071229,0.00071229,0.00071229
147,227.752,1.21824,1.03492,1.65307,0.75882,0.6127,0.65835,0.49693,1.01353,0.74828,1.62181,0.00070954,0.00070954,0.00070954
148,229.218,1.21384,1.04193,1.6802,0.79359,0.60768,0.85749,0.67031,1.04466,0.71714,1.64087,0.00070679,0.00070679,0.00070679
149,230.828,1.22033,1.01657,1.66432,0.73251,0.69049,0.69657,0.52449,1.01552,0.71207,1.61233,0.000704041,0.000704041,0.000704041
150,232.314,1.20007,1.04134,1.65957,0.67837,0.62165,0.80744,0.58474,1.01357,0.74274,1.61303,0.000701291,0.000701291,0.000701291
151,233.778,1.20193,1.03486,1.63845,0.93284,0.52629,0.80498,0.57542,1.06778,0.77286,1.63177,0.000698541,0.000698541,0.000698541
152,235.269,1.18234,0.9977,1.64299,0.92697,0.48853,0.58293,0.43652,0.97934,0.71248,1.5849,0.000695792,0.000695792,0.000695792
153,236.732,1.1924,0.98812,1.65718,0.90074,0.54932,0.59194,0.44725,0.99445,0.68705,1.60277,0.000693042,0.000693042,0.000693042
154,238.189,1.20489,0.98878,1.6312,0.73921,0.59916,0.80455,0.63465,1.00184,0.69752,1.59701,0.000690292,0.000690292,0.000690292
155,239.681,1.20445,1.03515,1.66014,0.74292,0.64221,0.74332,0.5682,1.02965,0.71458,1.60562,0.000687542,0.000687542,0.000687542
156,241.238,1.20788,0.98942,1.64587,0.71216,0.6395,0.77317,0.59914,0.99521,0.6836,1.57171,0.000684793,0.000684793,0.000684793
157,242.791,1.1792,0.97568,1.63757,0.75216,0.64069,0.71001,0.53396,0.98983,0.65153,1.58625,0.000682043,0.000682043,0.000682043
158,244.266,1.19183,0.98306,1.63745,0.88213,0.60101,0.69466,0.53713,0.9748,0.68781,1.57683,0.000679293,0.000679293,0.000679293
159,245.743,1.18539,1.03626,1.67061,0.87784,0.58926,0.72311,0.55886,0.97974,0.65883,1.59223,0.000676543,0.000676543,0.000676543
160,247.21,1.20592,0.99269,1.65401,0.89876,0.57825,0.75401,0.60847,0.96218,0.66925,1.56665,0.000673794,0.000673794,0.000673794
161,248.667,1.19868,1.0081,1.64322,0.87214,0.58367,0.8377,0.66159,0.97625,0.68386,1.56305,0.000671044,0.000671044,0.000671044
162,250.19,1.19407,0.97853,1.61966,0.8218,0.59747,0.73724,0.56469,0.96607,0.67511,1.54572,0.000668294,0.000668294,0.000668294
163,251.685,1.19486,1.00122,1.64022,0.71357,0.64463,0.86471,0.6848,0.96791,0.68004,1.57032,0.000665545,0.000665545,0.000665545
164,253.233,1.15691,0.96225,1.59406,0.70946,0.62859,0.67807,0.50313,1.01604,0.66214,1.6209,0.000662795,0.000662795,0.000662795
165,254.818,1.21342,1.00682,1.65624,0.91935,0.53689,0.63828,0.49798,0.97326,0.68556,1.55001,0.000660045,0.000660045,0.000660045
166,256.296,1.13248,0.95765,1.59502,0.74189,0.63918,0.72816,0.56205,0.99099,0.69229,1.55881,0.000657295,0.000657295,0.000657295
167,257.794,1.13028,0.92693,1.60096,0.86626,0.59019,0.77321,0.62218,0.93969,0.65091,1.53495,0.000654546,0.000654546,0.000654546
168,259.32,1.12418,0.93819,1.58867,0.8721,0.62089,0.8884,0.72828,0.90136,0.62741,1.50643,0.000651796,0.000651796,0.000651796
169,260.832,1.13337,0.92617,1.60042,0.93257,0.58117,0.76781,0.6156,0.91264,0.63257,1.51247,0.000649046,0.000649046,0.000649046
170,262.337,1.1542,0.99178,1.63426,0.90357,0.55511,0.8631,0.71674,0.91818,0.62737,1.51395,0.000646296,0.000646296,0.000646296
171,263.831,1.10466,0.91416,1.56963,0.89555,0.61989,0.85911,0.71322,0.91619,0.64401,1.50334,0.000643547,0.000643547,0.000643547
172,265.307,1.17263,0.96458,1.64088,0.90051,0.61348,0.85561,0.69299,0.9238,0.61509,1.50133,0.000640797,0.000640797,0.000640797
173,266.887,1.131,0.97589,1.58184,0.79075,0.7132,0.89581,0.75953,0.92485,0.61881,1.51197,0.000638047,0.000638047,0.000638047
174,268.413,1.1307,0.92187,1.59031,0.88815,0.60832,0.87961,0.7134,0.92313,0.62917,1.50933,0.000635298,0.000635298,0.000635298
175,269.888,1.13121,0.94357,1.58155,0.92274,0.69188,0.91739,0.76458,0.92038,0.64627,1.50001,0.000632548,0.000632548,0.000632548
176,271.401,1.1279,0.93581,1.56865,0.81209,0.63297,0.87139,0.7327,0.9074,0.63203,1.49654,0.000629798,0.000629798,0.000629798
177,272.921,1.1475,0.96659,1.59586,0.89537,0.59995,0.75524,0.61965,0.89929,0.6409,1.49844,0.000627048,0.000627048,0.000627048
178,274.423,1.13074,0.96718,1.60126,0.69181,0.62208,0.60511,0.46011,0.94565,0.66543,1.52566,0.000624299,0.000624299,0.000624299
179,275.888,1.13327,0.9242,1.5715,0.9294,0.62298,0.78216,0.62197,0.89578,0.62411,1.48059,0.000621549,0.000621549,0.000621549
