Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
582.png,3,Residential,0.1077,0.960124,0.450673,0.079752,0.464288
603.png,3,Residential,0.5441,0.603766,0.12376,0.431448,0.24752
603.png,3,Residential,0.2747,0.617717,0.485552,0.734939,0.464786
603.png,3,Residential,0.1161,0.472121,0.90734,0.415389,0.18532
621.png,3,Residential,0.8973,0.466006,0.47622,0.44758,0.495427
621.png,3,Residential,0.7052,0.649294,0.086329,0.348489,0.172657
621.png,3,Residential,0.1128,0.041485,0.392236,0.08297,0.725488
63.png,3,Residential,0.8895,0.447358,0.506208,0.386333,0.480656
63.png,3,Residential,0.6445,0.536657,0.908711,0.467843,0.182579
647.png,3,Residential,0.8542,0.768385,0.938262,0.186215,0.123477
647.png,2,Commercial,0.5713,0.501233,0.479415,0.758067,0.572838
647.png,2,Commercial,0.3026,0.690538,0.493122,0.618923,0.550169
647.png,3,Residential,0.211,0.965458,0.105244,0.068464,0.127138
647.png,3,Residential,0.1649,0.962858,0.508577,0.07158,0.258971
647.png,3,Residential,0.1088,0.81872,0.632053,0.205922,0.261777
648.png,3,Residential,0.7947,0.452496,0.488859,0.500093,0.510039
648.png,3,Residential,0.5851,0.492133,0.079163,0.348426,0.158326
673.png,3,Residential,0.5946,0.473995,0.734571,0.947989,0.530859
673.png,3,Residential,0.2806,0.042378,0.089238,0.083423,0.178476
673.png,3,Residential,0.2528,0.631796,0.771951,0.736408,0.456099
673.png,3,Residential,0.1539,0.08976,0.832837,0.17952,0.334326
673.png,3,Residential,0.1127,0.628631,0.095922,0.722246,0.189581
69.png,3,Residential,0.8584,0.493652,0.360861,0.492018,0.686285
69.png,3,Residential,0.7601,0.505484,0.486738,0.47224,0.417428
69.png,3,Residential,0.7544,0.111042,0.470369,0.222085,0.435683
705.png,3,Residential,0.7561,0.519293,0.505453,0.429016,0.497087
705.png,3,Residential,0.5247,0.570161,0.048884,0.364121,0.097768
71.png,3,Residential,0.6563,0.462018,0.494192,0.426811,0.418044
71.png,3,Residential,0.1622,0.690058,0.974169,0.323563,0.051661
734.png,3,Residential,0.7302,0.425525,0.52802,0.46824,0.536011
734.png,3,Residential,0.7211,0.427778,0.108309,0.344478,0.216619
734.png,3,Residential,0.1958,0.296802,0.111049,0.590255,0.222097
76.png,3,Residential,0.7725,0.491355,0.471357,0.35334,0.519719
801.png,3,Residential,0.6889,0.468064,0.892371,0.431112,0.215258
801.png,3,Residential,0.6249,0.49983,0.496539,0.476663,0.482926
801.png,3,Residential,0.5553,0.497038,0.121784,0.445985,0.243568
801.png,3,Residential,0.1483,0.064257,0.308893,0.128514,0.617786
845.png,3,Residential,0.8541,0.825799,0.821432,0.338919,0.357136
845.png,3,Residential,0.7534,0.493048,0.458608,0.42336,0.410481
845.png,3,Residential,0.1669,0.197497,0.167983,0.394994,0.335966
845.png,2,Commercial,0.1222,0.480711,0.843924,0.961422,0.296966
855.png,3,Residential,0.794,0.443285,0.499338,0.578012,0.353054
855.png,3,Residential,0.4953,0.889804,0.628389,0.220392,0.535407
855.png,3,Residential,0.3386,0.366483,0.501948,0.712317,0.411539
915.png,3,Residential,0.8561,0.493494,0.630053,0.545774,0.739894
915.png,3,Residential,0.646,0.392589,0.878613,0.351476,0.242774
936.png,3,Residential,0.8326,0.492653,0.530039,0.440456,0.579039
936.png,3,Residential,0.8024,0.8125,0.86016,0.370943,0.278669
936.png,3,Residential,0.1312,0.489324,0.023199,0.401011,0.046398
947.png,3,Residential,0.8019,0.443855,0.096894,0.517918,0.193782
951.png,3,Residential,0.3796,0.275456,0.309036,0.550912,0.618072
963.png,3,Residential,0.7852,0.093351,0.599633,0.186703,0.429165
963.png,3,Residential,0.7102,0.556063,0.444442,0.335463,0.36714
963.png,3,Residential,0.2042,0.438209,0.049548,0.305546,0.096676
963.png,3,Residential,0.1782,0.58533,0.064849,0.59909,0.129697
963.png,3,Residential,0.1559,0.731236,0.064093,0.264113,0.128186
978.png,3,Residential,0.5763,0.501657,0.486882,0.377018,0.410448
978.png,3,Residential,0.4229,0.392975,0.120742,0.599717,0.240188
978.png,3,Residential,0.4165,0.493584,0.892289,0.289422,0.215421
978.png,3,Residential,0.3894,0.415245,0.633202,0.579642,0.733595
978.png,3,Residential,0.3811,0.519162,0.116792,0.500331,0.233238
978.png,3,Residential,0.1498,0.06864,0.203292,0.13728,0.406584
981.png,3,Residential,0.879,0.593272,0.893848,0.595387,0.211531
981.png,3,Residential,0.859,0.539537,0.49644,0.374441,0.463212
981.png,3,Residential,0.7683,0.548237,0.098748,0.520066,0.197495
