epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,560.587,1.07154,0.87598,1.48604,0.75662,0.58677,0.64098,0.50517,0.8882,0.588,1.32717,0.000704041,0.000704041,0.000704041
150,564.289,1.05254,0.86557,1.4651,0.77265,0.61487,0.66014,0.50191,0.90256,0.61938,1.32972,0.000701291,0.000701291,0.000701291
151,568.037,1.06262,0.95158,1.46557,0.87963,0.55298,0.81377,0.62127,0.89789,0.59041,1.3281,0.000698541,0.000698541,0.000698541
152,571.875,1.03837,0.874,1.46375,0.83753,0.5654,0.63859,0.51045,0.88216,0.59029,1.31561,0.000695792,0.000695792,0.000695792
153,575.662,1.0678,0.86294,1.4826,0.67029,0.62718,0.67606,0.53534,0.88483,0.58952,1.3149,0.000693042,0.000693042,0.000693042
154,579.341,1.06928,0.85284,1.46995,0.75798,0.62403,0.69553,0.55472,0.87451,0.57993,1.31334,0.000690292,0.000690292,0.000690292
155,583.062,1.06516,0.85595,1.48682,0.72376,0.58798,0.65923,0.52757,0.86851,0.57505,1.30631,0.000687542,0.000687542,0.000687542
156,586.733,1.03943,0.86214,1.46491,0.8787,0.63263,0.70814,0.56183,0.86442,0.55851,1.30749,0.000684793,0.000684793,0.000684793
157,590.414,1.07937,0.86877,1.49915,0.85551,0.62634,0.71763,0.57943,0.86293,0.58257,1.31249,0.000682043,0.000682043,0.000682043
158,594.122,1.07826,0.89549,1.49299,0.85432,0.64183,0.84915,0.69272,0.87035,0.57504,1.30795,0.000679293,0.000679293,0.000679293
159,597.968,1.04107,0.86567,1.46541,0.84439,0.5749,0.66775,0.52837,0.86763,0.57277,1.30015,0.000676543,0.000676543,0.000676543
160,601.669,1.0587,0.86016,1.46541,0.70469,0.59657,0.61963,0.4835,0.86285,0.57953,1.30291,0.000673794,0.000673794,0.000673794
161,605.367,1.06039,0.88845,1.47689,0.76609,0.57838,0.60711,0.47498,0.857,0.58032,1.3038,0.000671044,0.000671044,0.000671044
162,609.068,1.03549,0.84867,1.46465,0.65418,0.86709,0.85016,0.68158,0.8494,0.57325,1.28698,0.000668294,0.000668294,0.000668294
163,612.753,1.03961,0.83882,1.455,0.70847,0.66503,0.82354,0.68176,0.84831,0.55591,1.29139,0.000665545,0.000665545,0.000665545
164,616.414,1.06153,0.84575,1.45624,0.83972,0.56075,0.66279,0.5292,0.84572,0.56097,1.28746,0.000662795,0.000662795,0.000662795
165,620.108,1.05303,0.84053,1.46627,0.57567,0.86503,0.85502,0.71618,0.83607,0.56243,1.27768,0.000660045,0.000660045,0.000660045
166,623.925,1.03481,0.83925,1.45163,0.89161,0.62321,0.85341,0.69265,0.83424,0.54541,1.27515,0.000657295,0.000657295,0.000657295
167,627.631,1.05193,0.8347,1.45905,0.60711,0.87502,0.86005,0.71379,0.84206,0.55568,1.28126,0.000654546,0.000654546,0.000654546
168,631.369,1.04097,0.87305,1.45362,0.88208,0.64653,0.86501,0.6991,0.82434,0.53586,1.26963,0.000651796,0.000651796,0.000651796
169,635.108,1.03839,0.87085,1.45053,0.61268,0.87812,0.83486,0.68759,0.82909,0.55271,1.27098,0.000649046,0.000649046,0.000649046
170,638.778,1.02534,0.85539,1.43353,0.79971,0.65289,0.71392,0.57534,0.81813,0.54405,1.25838,0.000646296,0.000646296,0.000646296
171,642.486,1.0311,0.84524,1.43872,0.47871,0.73031,0.65492,0.52501,0.83468,0.54706,1.26971,0.000643547,0.000643547,0.000643547
172,646.29,1.02725,0.84436,1.43486,0.73316,0.83497,0.76369,0.59636,0.84679,0.54058,1.27726,0.000640797,0.000640797,0.000640797
173,649.986,1.00222,0.85333,1.41847,0.62705,0.83826,0.72877,0.59691,0.84167,0.54508,1.26758,0.000638047,0.000638047,0.000638047
174,653.66,1.00487,0.83352,1.43154,0.59216,0.86633,0.83354,0.69592,0.82399,0.53163,1.26461,0.000635298,0.000635298,0.000635298
