epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,1584.43,1.0195,0.8435,1.44472,0.68483,0.86725,0.83236,0.65408,0.84158,0.54084,1.28091,0.000717239,0.000717239,0.000717239
181,1593.06,1.02639,0.87943,1.43734,0.8991,0.75521,0.85413,0.69467,0.85417,0.57375,1.29868,0.00071504,0.00071504,0.00071504
182,1601.64,1.02419,0.86868,1.43075,0.88291,0.75866,0.85306,0.6989,0.83697,0.57058,1.28065,0.00071284,0.00071284,0.00071284
183,1610.33,1.04093,0.86364,1.45133,0.84446,0.77549,0.85402,0.69851,0.84999,0.54757,1.27616,0.00071064,0.00071064,0.00071064
184,1618.9,1.02817,0.84911,1.43118,0.86112,0.77063,0.8097,0.66232,0.82336,0.53555,1.25998,0.00070844,0.00070844,0.00070844
185,1627.5,1.05324,0.87812,1.46196,0.85029,0.77526,0.8459,0.69079,0.83672,0.5524,1.2682,0.00070624,0.00070624,0.00070624
186,1636.23,1.02796,0.85411,1.43978,0.70121,0.8232,0.85995,0.70265,0.83222,0.54201,1.27149,0.000704041,0.000704041,0.000704041
187,1644.88,1.00112,0.83347,1.4183,0.71142,0.82634,0.84025,0.69123,0.83263,0.55526,1.26656,0.000701841,0.000701841,0.000701841
188,1653.43,1.01503,0.82534,1.42648,0.91697,0.75673,0.83121,0.68099,0.82257,0.53833,1.25578,0.000699641,0.000699641,0.000699641
189,1662,1.01597,0.80608,1.41351,0.87281,0.76871,0.88678,0.71053,0.80895,0.52413,1.2507,0.000697441,0.000697441,0.000697441
190,1670.94,1.00781,0.80617,1.40921,0.90994,0.74694,0.8524,0.68207,0.81651,0.53608,1.25216,0.000695242,0.000695242,0.000695242
191,1679.78,0.99757,0.82161,1.41353,0.92428,0.75779,0.8856,0.74247,0.80549,0.51645,1.24213,0.000693042,0.000693042,0.000693042
192,1688.49,1.00276,0.7937,1.4012,0.70799,0.89071,0.88778,0.72759,0.82151,0.53393,1.25407,0.000690842,0.000690842,0.000690842
193,1697.25,1.02684,0.84121,1.43089,0.66579,0.82936,0.69946,0.56694,0.81629,0.53637,1.2471,0.000688642,0.000688642,0.000688642
194,1705.87,1.00482,0.82692,1.41216,0.66863,0.82659,0.81455,0.67067,0.81523,0.53112,1.25211,0.000686442,0.000686442,0.000686442
195,1714.51,0.99388,0.81648,1.40334,0.65734,0.83001,0.84805,0.69568,0.81414,0.51967,1.24998,0.000684243,0.000684243,0.000684243
196,1723.14,0.98984,0.81733,1.408,0.70555,0.83944,0.84285,0.68393,0.81816,0.52632,1.24953,0.000682043,0.000682043,0.000682043
197,1731.75,1.01567,0.82301,1.41938,0.85798,0.77938,0.84765,0.6997,0.78383,0.50655,1.22715,0.000679843,0.000679843,0.000679843
198,1740.36,0.97975,0.84742,1.40047,0.7787,0.8323,0.84922,0.7069,0.79892,0.51822,1.24924,0.000677643,0.000677643,0.000677643
199,1748.99,0.99836,0.84051,1.40586,0.78944,0.86334,0.8833,0.71527,0.79332,0.50926,1.23221,0.000675444,0.000675444,0.000675444
200,1757.74,1.02121,0.7967,1.41098,0.93593,0.56217,0.66804,0.53776,0.79105,0.51324,1.22776,0.000673244,0.000673244,0.000673244
201,1766.31,0.9839,0.81715,1.40378,0.68799,0.82669,0.80822,0.68733,0.80157,0.52334,1.23995,0.000671044,0.000671044,0.000671044
202,1774.89,1.00818,0.79228,1.41598,0.90742,0.75744,0.86028,0.71357,0.78419,0.50385,1.22184,0.000668844,0.000668844,0.000668844
203,1783.47,1.01244,0.81041,1.41045,0.59571,0.83588,0.73971,0.60245,0.76523,0.50729,1.21276,0.000666644,0.000666644,0.000666644
204,1792.26,0.97292,0.79702,1.38708,0.93022,0.75083,0.85377,0.72672,0.76936,0.49863,1.21094,0.000664445,0.000664445,0.000664445
205,1800.86,0.9623,0.79062,1.37221,0.8512,0.82965,0.89288,0.74784,0.77605,0.49182,1.21341,0.000662245,0.000662245,0.000662245
206,1809.47,1.00381,0.82008,1.40135,0.8049,0.83585,0.87823,0.75904,0.78075,0.50896,1.22373,0.000660045,0.000660045,0.000660045
207,1818.29,0.96401,0.77567,1.38306,0.84628,0.81505,0.84579,0.70789,0.78453,0.4947,1.21764,0.000657845,0.000657845,0.000657845
208,1826.86,0.97912,0.78769,1.38694,0.77128,0.82577,0.86748,0.72309,0.75964,0.4915,1.19856,0.000655646,0.000655646,0.000655646
209,1835.48,0.98022,0.79277,1.38855,0.94214,0.69204,0.86676,0.73907,0.7691,0.48751,1.20068,0.000653446,0.000653446,0.000653446
210,1844.09,0.98447,0.80458,1.40265,0.82963,0.8134,0.8464,0.70792,0.77342,0.50192,1.20939,0.000651246,0.000651246,0.000651246
211,1852.73,0.97563,0.77058,1.37865,0.89528,0.8015,0.8787,0.75079,0.77579,0.4887,1.21066,0.000649046,0.000649046,0.000649046
212,1861.35,0.96285,0.7889,1.3771,0.81872,0.81967,0.85614,0.73479,0.76115,0.49091,1.20222,0.000646846,0.000646846,0.000646846
213,1870.03,0.99114,0.81266,1.40729,0.92846,0.65413,0.85714,0.711,0.77457,0.49255,1.20516,0.000644647,0.000644647,0.000644647
214,1878.78,0.98999,0.79858,1.39377,0.83067,0.81746,0.86325,0.71405,0.77056,0.49548,1.2074,0.000642447,0.000642447,0.000642447
215,1887.43,0.95783,0.80307,1.36917,0.84849,0.81655,0.88729,0.73894,0.75907,0.48157,1.20095,0.000640247,0.000640247,0.000640247
216,1896.24,0.98859,0.79726,1.38343,0.75317,0.82631,0.84284,0.70097,0.74951,0.4761,1.1918,0.000638047,0.000638047,0.000638047
217,1904.85,0.94767,0.77361,1.36466,0.94074,0.7024,0.8565,0.71251,0.76442,0.48858,1.19722,0.000635848,0.000635848,0.000635848
218,1913.48,0.96087,0.76346,1.38016,0.82995,0.81922,0.85729,0.72943,0.75522,0.48334,1.19286,0.000633648,0.000633648,0.000633648
219,1922.14,0.96421,0.80095,1.37447,0.83148,0.82124,0.87631,0.72934,0.75495,0.48149,1.19586,0.000631448,0.000631448,0.000631448
220,1930.73,0.93063,0.75691,1.36231,0.88584,0.81997,0.8602,0.66901,0.76239,0.49015,1.19828,0.000629248,0.000629248,0.000629248
221,1939.54,0.96245,0.76313,1.37785,0.85899,0.83403,0.87332,0.75553,0.73628,0.46741,1.17444,0.000627048,0.000627048,0.000627048
222,1948.14,0.96334,0.77123,1.3733,0.91393,0.80664,0.86856,0.7323,0.74389,0.45989,1.18288,0.000624849,0.000624849,0.000624849
223,1956.76,0.99018,0.79004,1.40631,0.80342,0.82766,0.86471,0.74797,0.75418,0.47193,1.18627,0.000622649,0.000622649,0.000622649
224,1965.32,0.94564,0.7594,1.3531,0.7677,0.82625,0.85363,0.71965,0.7372,0.47619,1.18062,0.000620449,0.000620449,0.000620449
225,1973.91,0.95598,0.74464,1.37121,0.75294,0.83658,0.87533,0.75835,0.72714,0.45978,1.17672,0.000618249,0.000618249,0.000618249
226,1982.46,0.92116,0.76601,1.34256,0.80516,0.85265,0.89761,0.77731,0.72857,0.45464,1.17615,0.000616049,0.000616049,0.000616049
227,1991.11,0.95492,0.77518,1.37132,0.80222,0.83201,0.87665,0.74423,0.7287,0.45123,1.17777,0.00061385,0.00061385,0.00061385
228,1999.84,0.97213,0.77474,1.37672,0.85927,0.81561,0.85563,0.7245,0.73955,0.45714,1.18089,0.00061165,0.00061165,0.00061165
229,2008.52,0.94869,0.75274,1.37054,0.85634,0.82921,0.88057,0.76362,0.72397,0.44766,1.16788,0.00060945,0.00060945,0.00060945
230,2017.13,0.93805,0.77397,1.35938,0.76533,0.83638,0.88662,0.75668,0.71598,0.44773,1.16012,0.00060725,0.00060725,0.00060725
231,2025.89,0.93419,0.75602,1.36079,0.81214,0.82952,0.88823,0.75453,0.71893,0.45732,1.16639,0.000605051,0.000605051,0.000605051
232,2034.54,0.94172,0.74246,1.37116,0.86399,0.83976,0.92743,0.79973,0.72507,0.4436,1.17109,0.000602851,0.000602851,0.000602851
233,2043.19,0.94197,0.74893,1.35405,0.81865,0.85648,0.90563,0.7482,0.73667,0.4563,1.17509,0.000600651,0.000600651,0.000600651
234,2051.79,0.94349,0.72689,1.34876,0.83931,0.85149,0.91441,0.77429,0.72975,0.45177,1.17067,0.000598451,0.000598451,0.000598451
235,2060.58,0.91836,0.7578,1.33482,0.8865,0.80002,0.89338,0.76869,0.71898,0.44789,1.16362,0.000596251,0.000596251,0.000596251
236,2069.2,0.92019,0.75388,1.33325,0.79399,0.81985,0.88641,0.73237,0.72266,0.43802,1.16304,0.000594052,0.000594052,0.000594052
237,2077.82,0.94401,0.74076,1.35693,0.88731,0.78507,0.87043,0.73112,0.71079,0.44928,1.15619,0.000591852,0.000591852,0.000591852
238,2086.39,0.92992,0.75912,1.34905,0.84072,0.81774,0.86715,0.76211,0.69933,0.45287,1.14993,0.000589652,0.000589652,0.000589652
239,2094.96,0.94221,0.77102,1.35661,0.85801,0.79501,0.89192,0.77616,0.71242,0.4492,1.1529,0.000587452,0.000587452,0.000587452
240,2103.53,0.93336,0.74784,1.34463,0.81055,0.86175,0.82222,0.69248,0.70066,0.43612,1.14867,0.000585253,0.000585253,0.000585253
241,2112.1,0.95231,0.75233,1.36057,0.80834,0.86274,0.93865,0.79858,0.70822,0.4489,1.15105,0.000583053,0.000583053,0.000583053
242,2120.8,0.94618,0.71465,1.34798,0.87522,0.80993,0.91611,0.78443,0.70332,0.43145,1.14982,0.000580853,0.000580853,0.000580853
243,2129.46,0.9244,0.71739,1.33268,0.84993,0.82344,0.92018,0.80997,0.69497,0.4243,1.14401,0.000578653,0.000578653,0.000578653
244,2138.12,0.93374,0.7271,1.34505,0.85678,0.81484,0.93848,0.79729,0.68893,0.43017,1.14117,0.000576453,0.000576453,0.000576453
245,2146.71,0.94345,0.74586,1.34445,0.8497,0.87267,0.93626,0.78921,0.69022,0.43031,1.1438,0.000574254,0.000574254,0.000574254
246,2155.3,0.898,0.71599,1.31019,0.84208,0.87005,0.84673,0.71185,0.69049,0.43295,1.14387,0.000572054,0.000572054,0.000572054
247,2163.98,0.88297,0.73024,1.3084,0.85701,0.79887,0.90163,0.76655,0.68475,0.43491,1.13999,0.000569854,0.000569854,0.000569854
248,2172.55,0.91237,0.71965,1.32668,0.93458,0.82385,0.927,0.78846,0.68381,0.42687,1.13809,0.000567654,0.000567654,0.000567654
249,2181.26,0.90978,0.759,1.32893,0.92097,0.80643,0.93323,0.82613,0.68475,0.44496,1.13884,0.000565455,0.000565455,0.000565455
250,2189.89,0.91333,0.70886,1.3226,0.92146,0.84168,0.92509,0.79668,0.67604,0.42767,1.13465,0.000563255,0.000563255,0.000563255
251,2198.52,0.91965,0.73295,1.33345,0.85626,0.84802,0.80632,0.69434,0.70469,0.43598,1.14931,0.000561055,0.000561055,0.000561055
252,2207.12,0.94031,0.74207,1.34233,0.84075,0.85807,0.83175,0.71577,0.67825,0.42914,1.13974,0.000558855,0.000558855,0.000558855
253,2215.73,0.907,0.71916,1.33078,0.9383,0.81431,0.92381,0.79649,0.68035,0.42329,1.14075,0.000556655,0.000556655,0.000556655
254,2224.48,0.91382,0.71702,1.33306,0.84112,0.84665,0.91427,0.78904,0.68099,0.42709,1.13598,0.000554456,0.000554456,0.000554456
255,2233.07,0.92142,0.72611,1.3272,0.92735,0.80866,0.87036,0.74841,0.67908,0.42212,1.12812,0.000552256,0.000552256,0.000552256
256,2241.79,0.91416,0.70465,1.3141,0.89991,0.81059,0.90351,0.78198,0.67165,0.41332,1.12462,0.000550056,0.000550056,0.000550056
257,2250.39,0.92656,0.7039,1.332,0.9215,0.81193,0.89103,0.76562,0.6606,0.41782,1.1164,0.000547856,0.000547856,0.000547856
258,2259.09,0.89869,0.69262,1.30742,0.93532,0.80972,0.91162,0.79275,0.6564,0.41408,1.11311,0.000545657,0.000545657,0.000545657
259,2267.74,0.89526,0.7397,1.31352,0.8516,0.83222,0.93949,0.80768,0.66441,0.42747,1.12106,0.000543457,0.000543457,0.000543457
260,2276.32,0.90375,0.69916,1.30295,0.92595,0.80816,0.9232,0.80448,0.64926,0.40722,1.10434,0.000541257,0.000541257,0.000541257
261,2284.99,0.8939,0.71313,1.30958,0.8958,0.76824,0.90212,0.77512,0.6579,0.41425,1.11532,0.000539057,0.000539057,0.000539057
262,2293.78,0.91979,0.70116,1.32529,0.80567,0.88079,0.92263,0.79124,0.65327,0.40974,1.11153,0.000536857,0.000536857,0.000536857
263,2302.55,0.88607,0.69357,1.30427,0.85882,0.87952,0.93958,0.79125,0.65703,0.41256,1.11621,0.000534658,0.000534658,0.000534658
264,2311.24,0.92175,0.70929,1.31912,0.8664,0.87878,0.94065,0.81719,0.64303,0.4036,1.10605,0.000532458,0.000532458,0.000532458
265,2319.97,0.90868,0.7163,1.31461,0.82573,0.90726,0.98032,0.83164,0.6523,0.40815,1.11616,0.000530258,0.000530258,0.000530258
266,2328.58,0.89718,0.69529,1.31145,0.86717,0.87986,0.95708,0.84304,0.65337,0.41053,1.11248,0.000528058,0.000528058,0.000528058
267,2337.32,0.89588,0.68456,1.31246,0.86408,0.87155,0.83522,0.7134,0.66072,0.41218,1.11535,0.000525859,0.000525859,0.000525859
268,2346.02,0.88031,0.6796,1.29471,0.85459,0.8648,0.84024,0.70915,0.65068,0.40769,1.1063,0.000523659,0.000523659,0.000523659
269,2354.67,0.89698,0.70592,1.30095,0.73101,0.92272,0.93912,0.80851,0.63717,0.40356,1.10174,0.000521459,0.000521459,0.000521459
270,2363.44,0.87824,0.69454,1.29451,0.90383,0.85119,0.94067,0.83899,0.63583,0.39948,1.10014,0.000519259,0.000519259,0.000519259
271,2372.04,0.87835,0.69028,1.29739,0.87143,0.86342,0.96076,0.84965,0.6455,0.40293,1.10239,0.000517059,0.000517059,0.000517059
272,2380.73,0.86982,0.67768,1.29596,0.86342,0.88187,0.96116,0.85265,0.64877,0.39501,1.10157,0.00051486,0.00051486,0.00051486
273,2389.46,0.87589,0.70075,1.28807,0.84653,0.90876,0.97334,0.84128,0.64201,0.39733,1.09965,0.00051266,0.00051266,0.00051266
274,2398.08,0.86147,0.67976,1.27833,0.85475,0.86963,0.83734,0.72966,0.63967,0.39572,1.09651,0.00051046,0.00051046,0.00051046
275,2406.79,0.88802,0.66405,1.30124,0.84161,0.88997,0.88155,0.76064,0.64013,0.39283,1.09477,0.00050826,0.00050826,0.00050826
276,2415.36,0.89556,0.70487,1.30477,0.8425,0.86937,0.93565,0.80188,0.63793,0.39493,1.09557,0.00050606,0.00050606,0.00050606
277,2424.19,0.87494,0.68876,1.29389,0.8693,0.87067,0.95688,0.8206,0.62962,0.39546,1.09345,0.000503861,0.000503861,0.000503861
278,2432.94,0.88446,0.67452,1.29937,0.858,0.87585,0.93853,0.8164,0.63749,0.39818,1.0961,0.000501661,0.000501661,0.000501661
279,2441.64,0.86979,0.67682,1.27767,0.9134,0.873,0.96288,0.86328,0.62348,0.38773,1.08995,0.000499461,0.000499461,0.000499461
280,2450.62,0.88939,0.65611,1.30563,0.93296,0.86674,0.96219,0.86886,0.62614,0.39289,1.09176,0.000497261,0.000497261,0.000497261
281,2459.65,0.86882,0.69489,1.28497,0.91459,0.84806,0.96126,0.85224,0.62364,0.39476,1.08741,0.000495062,0.000495062,0.000495062
282,2468.6,0.8628,0.66475,1.28772,0.85079,0.94102,0.98111,0.85085,0.62029,0.38795,1.08324,0.000492862,0.000492862,0.000492862
283,2477.63,0.86713,0.65604,1.28594,0.9136,0.89764,0.99042,0.88419,0.63337,0.39332,1.08789,0.000490662,0.000490662,0.000490662
284,2487.1,0.8447,0.66771,1.26188,0.93063,0.89628,0.99038,0.86782,0.62586,0.39207,1.08256,0.000488462,0.000488462,0.000488462
285,2496,0.86563,0.68104,1.2651,0.91138,0.90678,0.97426,0.87263,0.62184,0.39064,1.08074,0.000486262,0.000486262,0.000486262
286,2505.06,0.8594,0.67301,1.27486,0.91493,0.90883,0.98083,0.85516,0.62273,0.38348,1.08278,0.000484063,0.000484063,0.000484063
287,2513.98,0.85804,0.68106,1.27344,0.91586,0.82609,0.98117,0.88418,0.62404,0.38335,1.08256,0.000481863,0.000481863,0.000481863
288,2522.86,0.87315,0.65517,1.27697,0.86369,0.8978,0.96823,0.84741,0.62537,0.38816,1.07919,0.000479663,0.000479663,0.000479663
289,2531.75,0.86493,0.67055,1.27133,0.90572,0.87305,0.96869,0.87749,0.6187,0.38477,1.07875,0.000477463,0.000477463,0.000477463
290,2540.56,0.85282,0.64264,1.27034,0.85255,0.87509,0.95837,0.86044,0.61884,0.38705,1.07857,0.000475264,0.000475264,0.000475264
291,2549.6,0.84052,0.65,1.25312,0.93958,0.85344,0.97379,0.87304,0.61498,0.38014,1.07782,0.000473064,0.000473064,0.000473064
292,2558.38,0.87658,0.69114,1.28394,0.91911,0.84987,0.98023,0.87943,0.61087,0.38372,1.08017,0.000470864,0.000470864,0.000470864
293,2567,0.87131,0.67662,1.27318,0.90848,0.831,0.97041,0.85021,0.61503,0.37965,1.07575,0.000468664,0.000468664,0.000468664
294,2575.65,0.84569,0.66021,1.25777,0.92751,0.8819,0.99067,0.86751,0.61045,0.37751,1.0694,0.000466464,0.000466464,0.000466464
295,2584.35,0.83134,0.64612,1.25616,0.85766,0.87925,0.99038,0.86927,0.60412,0.37739,1.06929,0.000464265,0.000464265,0.000464265
296,2593.17,0.84781,0.64143,1.25639,0.81262,0.94141,0.99053,0.85954,0.6115,0.3779,1.07144,0.000462065,0.000462065,0.000462065
297,2601.86,0.86278,0.67258,1.28272,0.81951,0.93346,0.97392,0.87439,0.60875,0.37259,1.07447,0.000459865,0.000459865,0.000459865
298,2610.83,0.8584,0.66073,1.2794,0.90077,0.85491,0.9807,0.88624,0.60852,0.37778,1.072,0.000457665,0.000457665,0.000457665
299,2619.76,0.85458,0.65478,1.26579,0.92535,0.87383,0.98113,0.86313,0.60371,0.37271,1.067,0.000455466,0.000455466,0.000455466
300,2628.55,0.83012,0.63481,1.25015,0.85136,0.91869,0.99141,0.8917,0.60515,0.3711,1.06786,0.000453266,0.000453266,0.000453266
301,2637.22,0.81457,0.63784,1.24776,0.91722,0.91548,0.98106,0.88338,0.60093,0.37506,1.0653,0.000451066,0.000451066,0.000451066
302,2645.83,0.83645,0.65477,1.25963,0.91724,0.92208,0.97424,0.87574,0.59989,0.37196,1.06589,0.000448866,0.000448866,0.000448866
303,2654.54,0.85393,0.66735,1.2599,0.91633,0.92036,0.96962,0.87218,0.59621,0.3689,1.06585,0.000446666,0.000446666,0.000446666
304,2663.35,0.84151,0.63243,1.26693,0.82148,0.92378,0.96612,0.87518,0.60488,0.36962,1.07194,0.000444467,0.000444467,0.000444467
305,2672.18,0.83731,0.63744,1.26568,0.91225,0.91945,0.96562,0.84685,0.5928,0.37042,1.06431,0.000442267,0.000442267,0.000442267
306,2680.79,0.86062,0.66888,1.27858,0.90528,0.90896,0.97414,0.88314,0.59852,0.37125,1.06407,0.000440067,0.000440067,0.000440067
307,2689.4,0.84453,0.66459,1.26001,0.92259,0.88447,0.99125,0.88764,0.59669,0.36685,1.05918,0.000437867,0.000437867,0.000437867
308,2698,0.81364,0.63789,1.23389,0.93815,0.88132,0.99128,0.89321,0.58715,0.36541,1.05522,0.000435668,0.000435668,0.000435668
309,2706.64,0.84159,0.62804,1.26427,0.87911,0.87299,0.99108,0.89902,0.58707,0.36717,1.05618,0.000433468,0.000433468,0.000433468
310,2715.27,0.84512,0.63813,1.2609,0.93941,0.86939,0.9913,0.90571,0.59174,0.36648,1.05958,0.000431268,0.000431268,0.000431268
311,2724.23,0.83303,0.63449,1.2486,0.91748,0.85554,0.98121,0.88426,0.59115,0.36984,1.0592,0.000429068,0.000429068,0.000429068
312,2732.84,0.83585,0.66637,1.25425,0.9351,0.88304,0.99081,0.89353,0.5892,0.37018,1.05733,0.000426868,0.000426868,0.000426868
313,2741.62,0.83676,0.64191,1.24678,0.93358,0.89187,0.99083,0.89419,0.57609,0.36226,1.04807,0.000424669,0.000424669,0.000424669
314,2750.26,0.83695,0.66078,1.26426,0.93976,0.87001,0.95768,0.84819,0.57798,0.36601,1.04851,0.000422469,0.000422469,0.000422469
315,2758.92,0.85528,0.65276,1.2602,0.94564,0.89304,0.99094,0.89402,0.57712,0.36688,1.04957,0.000420269,0.000420269,0.000420269
316,2767.59,0.83392,0.6447,1.25182,0.93705,0.89145,0.99086,0.89715,0.57942,0.36658,1.04607,0.000418069,0.000418069,0.000418069
317,2776.35,0.84604,0.64388,1.25688,0.93392,0.8919,0.99096,0.89707,0.57816,0.36095,1.04611,0.00041587,0.00041587,0.00041587
318,2784.95,0.84535,0.64704,1.24907,0.93149,0.8597,0.97092,0.87788,0.57053,0.35955,1.0435,0.00041367,0.00041367,0.00041367
319,2793.58,0.8225,0.64062,1.25632,0.93373,0.88195,0.97469,0.87969,0.57046,0.35737,1.04462,0.00041147,0.00041147,0.00041147
320,2802.39,0.82484,0.62585,1.23953,0.94769,0.89837,0.99108,0.89578,0.56914,0.36066,1.03829,0.00040927,0.00040927,0.00040927
321,2810.97,0.83414,0.63379,1.24379,0.94595,0.89857,0.98091,0.88854,0.57379,0.35797,1.037,0.00040707,0.00040707,0.00040707
322,2819.55,0.83779,0.65068,1.26457,0.94839,0.89401,0.99054,0.897,0.57696,0.35479,1.04308,0.000404871,0.000404871,0.000404871
323,2828.18,0.81618,0.63593,1.23587,0.93399,0.90444,0.99091,0.89007,0.57507,0.35432,1.04612,0.000402671,0.000402671,0.000402671
324,2836.81,0.8075,0.62936,1.24281,0.87462,0.89864,0.9812,0.88689,0.57303,0.35628,1.04226,0.000400471,0.000400471,0.000400471
325,2845.42,0.80703,0.62025,1.24003,0.86593,0.91097,0.98131,0.88785,0.57329,0.35778,1.04202,0.000398271,0.000398271,0.000398271
326,2854.01,0.82595,0.62329,1.25345,0.86706,0.91563,0.9918,0.89729,0.57246,0.35235,1.03854,0.000396071,0.000396071,0.000396071
327,2862.76,0.80267,0.62288,1.23726,0.87366,0.91528,0.99183,0.89521,0.56132,0.34705,1.03457,0.000393872,0.000393872,0.000393872
328,2871.52,0.81331,0.63209,1.24208,0.93217,0.88636,0.99166,0.90133,0.56081,0.35166,1.0324,0.000391672,0.000391672,0.000391672
329,2880.1,0.80393,0.62634,1.24138,0.94566,0.91022,0.99161,0.91056,0.55956,0.34922,1.03516,0.000389472,0.000389472,0.000389472
330,2888.91,0.81,0.62808,1.2267,0.94379,0.90537,0.99129,0.90583,0.56155,0.35291,1.0345,0.000387272,0.000387272,0.000387272
331,2897.62,0.82399,0.63337,1.24353,0.96027,0.89349,0.99182,0.90165,0.56931,0.35217,1.03759,0.000385073,0.000385073,0.000385073
332,2906.25,0.81629,0.62045,1.24069,0.94158,0.89818,0.99186,0.88315,0.55919,0.35009,1.03468,0.000382873,0.000382873,0.000382873
333,2915.02,0.80127,0.61984,1.22891,0.92279,0.87225,0.99181,0.89872,0.55494,0.34419,1.03067,0.000380673,0.000380673,0.000380673
334,2923.6,0.80811,0.60966,1.22435,0.94287,0.89294,0.99161,0.89625,0.5572,0.34636,1.03171,0.000378473,0.000378473,0.000378473
335,2932.3,0.7915,0.61084,1.2159,0.95681,0.89887,0.99173,0.88264,0.56719,0.34899,1.03313,0.000376273,0.000376273,0.000376273
336,2941.04,0.80285,0.60863,1.22397,0.96695,0.89353,0.99151,0.90363,0.55706,0.3457,1.02752,0.000374074,0.000374074,0.000374074
337,2949.73,0.80894,0.63829,1.22403,0.96472,0.88929,0.9913,0.87647,0.55869,0.34613,1.02685,0.000371874,0.000371874,0.000371874
338,2958.3,0.78788,0.61011,1.22423,0.95217,0.90205,0.9913,0.87795,0.55466,0.34602,1.02317,0.000369674,0.000369674,0.000369674
339,2967.01,0.82231,0.6259,1.23972,0.93725,0.91454,0.99148,0.86469,0.55127,0.3446,1.01992,0.000367474,0.000367474,0.000367474
340,2975.77,0.82293,0.62559,1.25044,0.94759,0.8921,0.99145,0.861,0.55136,0.34548,1.0216,0.000365275,0.000365275,0.000365275
341,2984.38,0.7758,0.59784,1.20525,0.94687,0.90348,0.99153,0.86231,0.54965,0.34728,1.01958,0.000363075,0.000363075,0.000363075
342,2993.03,0.78466,0.60075,1.22254,0.94952,0.89967,0.99155,0.90536,0.5507,0.34498,1.02347,0.000360875,0.000360875,0.000360875
343,3001.64,0.78346,0.58664,1.20733,0.9572,0.89928,0.99117,0.88547,0.55086,0.34715,1.02383,0.000358675,0.000358675,0.000358675
344,3010.22,0.7969,0.58407,1.22296,0.94423,0.89989,0.99102,0.89997,0.54878,0.34957,1.0241,0.000356475,0.000356475,0.000356475
345,3018.84,0.80655,0.59473,1.21213,0.94943,0.91346,0.99125,0.90021,0.55247,0.34516,1.02445,0.000354276,0.000354276,0.000354276
346,3027.63,0.79433,0.60674,1.20384,0.93286,0.94201,0.99147,0.90677,0.54631,0.34279,1.01862,0.000352076,0.000352076,0.000352076
347,3036.21,0.78146,0.58532,1.20554,0.94234,0.92876,0.99173,0.90583,0.54174,0.34171,1.01618,0.000349876,0.000349876,0.000349876
348,3044.93,0.78172,0.59327,1.20647,0.93382,0.93827,0.99176,0.90576,0.54038,0.3423,1.01445,0.000347676,0.000347676,0.000347676
349,3053.59,0.78762,0.61282,1.20879,0.93342,0.93886,0.99165,0.89602,0.54429,0.34257,1.01552,0.000345477,0.000345477,0.000345477
350,3062.2,0.7983,0.61839,1.21455,0.94517,0.91778,0.9815,0.90085,0.54273,0.3452,1.01394,0.000343277,0.000343277,0.000343277
351,3070.9,0.80763,0.60194,1.22393,0.96187,0.905,0.98171,0.88254,0.54572,0.34478,1.01965,0.000341077,0.000341077,0.000341077
352,3079.48,0.78154,0.59212,1.20809,0.96323,0.90493,0.99159,0.90593,0.53534,0.33938,1.01498,0.000338877,0.000338877,0.000338877
353,3088.24,0.78902,0.60031,1.21997,0.95337,0.92138,0.99182,0.91501,0.53393,0.33641,1.01628,0.000336677,0.000336677,0.000336677
354,3096.89,0.80796,0.60762,1.23035,0.95308,0.91434,0.99175,0.91743,0.53304,0.33551,1.01362,0.000334478,0.000334478,0.000334478
355,3105.74,0.79076,0.62859,1.22216,0.93257,0.94823,0.99185,0.91564,0.53811,0.33889,1.01748,0.000332278,0.000332278,0.000332278
356,3114.34,0.76462,0.58043,1.19952,0.93407,0.94399,0.99199,0.90293,0.53814,0.33643,1.01273,0.000330078,0.000330078,0.000330078
357,3122.97,0.7898,0.60793,1.21322,0.9528,0.94217,0.992,0.90032,0.53946,0.33696,1.01392,0.000327878,0.000327878,0.000327878
358,3131.55,0.80293,0.6049,1.22074,0.94953,0.94086,0.99169,0.88526,0.53507,0.33805,1.0144,0.000325679,0.000325679,0.000325679
359,3140.25,0.81459,0.61598,1.22952,0.92603,0.95244,0.99164,0.88913,0.53061,0.33385,1.01219,0.000323479,0.000323479,0.000323479
360,3149.06,0.77316,0.60111,1.20092,0.93939,0.92661,0.99188,0.88666,0.5267,0.33091,1.01041,0.000321279,0.000321279,0.000321279
361,3157.65,0.77818,0.61357,1.21381,0.92303,0.9673,0.99198,0.88768,0.52653,0.33395,1.00816,0.000319079,0.000319079,0.000319079
362,3166.3,0.77951,0.58035,1.19853,0.94719,0.95367,0.99175,0.88543,0.53068,0.33537,1.00756,0.000316879,0.000316879,0.000316879
363,3174.97,0.77974,0.60379,1.2098,0.95216,0.94838,0.9918,0.88721,0.53288,0.33243,1.00915,0.00031468,0.00031468,0.00031468
364,3183.67,0.76176,0.58379,1.20035,0.95431,0.94164,0.9917,0.90834,0.52788,0.33092,1.0058,0.00031248,0.00031248,0.00031248
