type,properties,id,yolo_pred,Confidence,annotation_type,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 3.87101149559021, ""confidence"": 0.98210000991821211 }",932,3,0.9184,3.0,228.6149184022929,62.344329374890194,438662.9242635651,4463727.801858432,193.16090290289654,58.67425750841174,0.86966,3,2
Feature,"{ ""height"": 5.9279789924621582, ""confidence"": 0.98839998245239202 }",944,3,0.8437,2.0,155.81629430876387,52.472968465919806,439833.07851259963,4463115.372052459,181.49747119296086,58.869531637529846,0.8970800000000001,3,0
Feature,"{ ""height"": 3.6324067115783691, ""confidence"": 0.98600000143051103 }",955,3,0.889,3.0,184.33408196058008,57.45343558339841,438856.3361918665,4463761.932005787,193.32269724134608,59.24487613293202,0.85052,3,2
Feature,"{ ""height"": 4.3046703338623047, ""confidence"": 0.99669998884201005 }",959,3,0.7534,3.0,188.27946231926504,59.54185018480399,439263.3068364967,4463270.97603251,198.7467525065592,61.19944793399018,0.87586,3,1
Feature,"{ ""height"": 3.7141289710998531, ""confidence"": 0.99699997901916504 }",1002,3,0.9078,2.0,187.79409736454832,58.002520056431166,439413.7330268006,4463953.543461968,155.76855964182172,52.20315776619113,0.8646800000000001,3,2
Feature,"{ ""height"": 4.785212516784668, ""confidence"": 0.98070001602172807 }",1004,3,0.8911,3.0,170.1561509113397,55.8631226984015,439258.46514821047,4463813.979777989,195.79198350375103,60.036090959544026,0.8727199999999999,3,2
Feature,"{ ""height"": 5.1641578674316406, ""confidence"": 0.97780001163482611 }",1013,3,0.8517,3.0,216.67057306517685,73.00595828884181,438917.8067723935,4464051.385539809,135.90251962349382,46.93818621122729,0.8537199999999998,3,2
Feature,"{ ""height"": 4.9450573921203613, ""confidence"": 0.98849999904632513 }",1024,3,0.7219,3.0,229.85746989387303,67.0919397535526,439577.9594485502,4462836.023971053,221.0567323852659,63.08937549479326,0.7609000000000001,3,0
Feature,"{ ""height"": 5.4438924789428711, ""confidence"": 0.9936000108718871 }",1028,3,0.8716,3.0,176.9718361314484,56.21169964534422,439376.16882760485,4463865.999877343,184.0666745079501,57.88020443704293,0.87858,3,2
Feature,"{ ""height"": 4.5422062873840332, ""confidence"": 0.99870002269744806 }",1067,3,0.8602,3.0,115.84507617781564,43.67754851841403,438520.16093743336,4463726.954831398,209.83685980971936,62.460042875774775,0.8916600000000001,3,2
Feature,"{ ""height"": 4.5088143348693848, ""confidence"": 1.0 }",1085,3,0.8667,3.0,193.63026002012165,59.33757486305804,439385.36992900906,4463333.441575382,170.71171736796157,55.047746638829395,0.73368,3,0
Feature,"{ ""height"": 3.4210195541381831, ""confidence"": 0.99390000104904108 }",1093,3,0.8939,2.0,246.62117843877297,71.87010922564198,439699.56000171066,4462927.558403399,235.07598543788967,67.26209512293318,0.8744399999999999,3,0
Feature,"{ ""height"": 5.4891390800476074, ""confidence"": 0.9980000257492061 }",1113,3,0.8936,3.0,128.98983111151074,45.99864467836597,438921.82550833747,4463959.856675901,204.15049740664693,62.09922128701983,0.89376,3,2
Feature,"{ ""height"": 5.6208791732788095, ""confidence"": 0.95300000905990612 }",1136,3,0.8376,3.0,188.2526271399546,59.628273039971674,439263.9007944611,4463787.358908458,192.17268825802802,59.283060891229994,0.8834199999999999,3,2
Feature,"{ ""height"": 4.2745018005371094, ""confidence"": 0.99550002813339211 }",1156,2,0.801,3.0,883.9785331397371,143.5393061789305,438887.5446663516,4462779.636786159,375.9103948760047,90.77148242022146,0.51692,2,4
Feature,"{ ""height"": 4.132103443145752, ""confidence"": 0.98570001125335605 }",1166,3,0.8754,3.0,173.87104179369553,55.90719765290196,439560.56482585275,4463955.2389313085,157.43383301531028,52.859145357547206,0.72032,3,2
Feature,"{ ""height"": 4.5860252380371094, ""confidence"": 0.88590002059936512 }",1182,3,0.8656,3.0,225.68190155259143,66.33805331846474,439044.67099013383,4463685.557751282,199.82108319776268,60.83164400506723,0.8805,3,2
Feature,"{ ""height"": 4.2136092185974121, ""confidence"": 0.99930000305175704 }",1257,3,0.8478,3.0,147.95782662504638,49.12019545419085,439142.43055644265,4463236.421409671,211.92982010986034,63.27622991607605,0.76332,3,1
Feature,"{ ""height"": 3.4862411022186279, ""confidence"": 0.99889999628067005 }",1322,3,0.9111,3.0,193.06110428822612,58.89461696257714,439018.58845261106,4463888.35673015,184.08975097592992,59.60999865021854,0.87382,3,2
Feature,"{ ""height"": 4.5436620712280273, ""confidence"": 0.98479998111724809 }",1395,3,0.8769,3.0,238.5150989754246,72.5303652206776,438552.2320253353,4464020.339991388,257.26947876076036,66.9032586523147,0.63266,3,2
Feature,"{ ""height"": 4.4003705978393555, ""confidence"": 0.9980999827384941 }",1414,3,0.9265,0.0,195.45960117146217,58.70291217146504,438992.7335822995,4463888.349771978,192.72066342928778,58.77864544470909,0.87582,3,2
Feature,"{ ""height"": 4.6611437797546387, ""confidence"": 0.97990000247955311 }",1421,3,0.8771,3.0,262.22363221520226,68.65748747018252,438847.3019083869,4463990.536677018,166.10798695578583,56.50659005808975,0.74572,3,2
Feature,"{ ""height"": 3.6552624702453609, ""confidence"": 0.94489997625350908 }",1422,3,0.9101,3.0,178.42154184499145,57.799299258838786,438821.64697631466,4463605.660006292,199.4607517676687,58.80246369289987,0.8377800000000001,3,2
Feature,"{ ""height"": 0.10191732645034701, ""confidence"": 0.97200000286102306 }",1450,0,0.6564,3.0,709.3750798453196,118.52266335895806,438663.45792333165,4463075.205572242,199.08344845116795,71.4362449472592,0.74704,3,1
Feature,"{ ""height"": 5.1296243667602539, ""confidence"": 0.98610001802444402 }",1472,3,0.9083,3.0,174.78499544942605,55.49077499575775,439696.25195179327,4463380.731692199,205.51212164454782,61.52293315169557,0.7508,3,0
Feature,"{ ""height"": 4.5327548980712891, ""confidence"": 0.96829998493194502 }",1485,3,0.8607,3.0,184.49538218662,58.00722454809623,438496.94387608307,4463760.023099993,180.1533031881889,57.3043811203915,0.8475400000000001,3,2
