Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
574.png,3,Residential,0.7962,0.483484,0.3104,0.402853,0.6208
574.png,3,Residential,0.5427,0.481702,0.475177,0.406473,0.290772
574.png,3,Residential,0.3711,0.833428,0.307479,0.333145,0.526481
574.png,3,Residential,0.1923,0.646479,0.310303,0.707041,0.592839
574.png,2,Commercial,0.1467,0.649032,0.30843,0.701936,0.586783
582.png,3,Residential,0.8962,0.50489,0.482163,0.403957,0.434749
582.png,3,Residential,0.869,0.593435,0.897109,0.423032,0.205782
582.png,3,Residential,0.6058,0.099593,0.283415,0.192911,0.440221
603.png,3,Residential,0.9314,0.495786,0.468768,0.349736,0.340696
603.png,3,Residential,0.1138,0.874218,0.543764,0.242708,0.337752
621.png,3,Residential,0.8422,0.464955,0.909842,0.328583,0.179687
621.png,3,Residential,0.7287,0.442082,0.110221,0.363619,0.21944
621.png,3,Residential,0.5786,0.495693,0.446516,0.287085,0.365416
63.png,3,Residential,0.8601,0.48962,0.482236,0.456611,0.389843
647.png,3,Residential,0.8626,0.537384,0.488834,0.418782,0.389483
647.png,3,Residential,0.8496,0.516721,0.881709,0.370518,0.236582
648.png,3,Residential,0.8371,0.416982,0.141456,0.451165,0.282913
648.png,3,Residential,0.3126,0.375299,0.813833,0.471143,0.371619
673.png,3,Residential,0.7779,0.464123,0.91547,0.281162,0.16136
673.png,3,Residential,0.5614,0.50538,0.511131,0.421033,0.368647
673.png,3,Residential,0.2208,0.587496,0.909075,0.537487,0.178646
69.png,3,Residential,0.8354,0.498801,0.475989,0.359364,0.341126
69.png,3,Residential,0.815,0.494195,0.917287,0.301486,0.160888
69.png,3,Residential,0.149,0.591032,0.018406,0.516499,0.036812
705.png,3,Residential,0.8848,0.503512,0.470559,0.453753,0.440194
705.png,3,Residential,0.8561,0.607122,0.923154,0.373716,0.153693
71.png,3,Residential,0.904,0.501893,0.136177,0.46389,0.265801
71.png,3,Residential,0.8803,0.446643,0.463417,0.524116,0.307431
71.png,3,Residential,0.8568,0.417366,0.759712,0.472814,0.302827
734.png,3,Residential,0.8643,0.499021,0.477181,0.296312,0.44464
734.png,3,Residential,0.2537,0.504493,0.064882,0.390743,0.129764
801.png,3,Residential,0.6678,0.901594,0.605401,0.196812,0.481727
801.png,3,Residential,0.4312,0.910768,0.144703,0.17838,0.289405
801.png,3,Residential,0.1842,0.242721,0.032637,0.178803,0.062238
845.png,3,Residential,0.8953,0.874247,0.440296,0.251507,0.496995
845.png,3,Residential,0.8927,0.472412,0.483998,0.413616,0.31736
855.png,3,Residential,0.8472,0.49526,0.464987,0.469872,0.436521
855.png,3,Residential,0.8059,0.650598,0.901692,0.284083,0.196615
855.png,3,Residential,0.6216,0.306626,0.915768,0.261169,0.15617
855.png,3,Residential,0.1181,0.345967,0.085063,0.568965,0.170127
915.png,3,Residential,0.8792,0.540748,0.457757,0.396464,0.301954
915.png,3,Residential,0.4898,0.892654,0.502541,0.213763,0.273753
936.png,3,Residential,0.7639,0.558858,0.92706,0.399425,0.14588
936.png,3,Residential,0.645,0.525247,0.454578,0.341505,0.412529
936.png,3,Residential,0.3556,0.063008,0.157451,0.124545,0.314903
936.png,3,Residential,0.2193,0.057447,0.961177,0.114894,0.076032
947.png,3,Residential,0.2652,0.558587,0.468641,0.482979,0.331626
947.png,3,Residential,0.2242,0.90859,0.447441,0.182821,0.309296
951.png,3,Residential,0.8829,0.509073,0.461292,0.349036,0.475184
951.png,3,Residential,0.8436,0.551169,0.89288,0.506467,0.213137
951.png,3,Residential,0.8106,0.518491,0.078849,0.354229,0.157699
963.png,0,Apartment,0.1475,0.180561,0.838968,0.359168,0.322064
978.png,3,Residential,0.8129,0.489978,0.470121,0.411054,0.449083
978.png,3,Residential,0.799,0.940497,0.28215,0.119007,0.558606
981.png,3,Residential,0.9061,0.467378,0.773971,0.452526,0.305805
981.png,3,Residential,0.8998,0.461509,0.453087,0.465242,0.325488
